City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
289,Champerico,GT,2021-04-23 00:20:47,14.3,-91.9167,82.4,89,75,6.06
290,Dubbo,AU,2021-04-23 00:23:43,-32.25,148.6167,55.4,50,90,4.61
291,Zhigansk,RU,2021-04-23 00:23:43,66.7697,123.3711,21.07,91,100,13.85
292,Bembereke,BJ,2021-04-23 00:23:44,10.2283,2.6634,85.17,47,97,5.37
293,Bundibugyo,UG,2021-04-23 00:23:44,0.7414,30.0417,66.85,85,97,1.72
294,Gold Coast,AU,2021-04-23 00:19:24,-28.0,153.4333,72.0,37,0,11.5
295,Anton Lizardo,MX,2021-04-23 00:23:45,19.05,-95.9833,82.4,65,40,4.61
296,East London,ZA,2021-04-23 00:19:23,-33.0153,27.9116,66.2,80,79,12.64
297,Cabo San Lucas,MX,2021-04-23 00:22:28,22.8909,-109.9124,81.0,29,20,12.66
298,Augusto Correa,BR,2021-04-23 00:23:45,-1.0217,-46.635,74.68,93,100,1.63
299,Fort Collins,US,2021-04-23 00:23:45,40.5853,-105.0844,54.0,62,75,16.11
300,Mizdah,LY,2021-04-23 00:23:46,31.4451,12.9801,70.32,29,25,9.04
301,Kisii,KE,2021-04-23 00:23:46,-0.6817,34.7667,58.62,96,100,2.04
302,Cloverleaf,US,2021-04-23 00:20:42,29.7783,-95.1719,66.99,77,90,20.71
303,Severo-Yeniseyskiy,RU,2021-04-23 00:23:46,60.3725,93.0408,21.61,91,74,2.06
304,Qesarya,IL,2021-04-23 00:23:47,32.5189,34.9046,62.01,82,40,3.44
305,Lavrentiya,RU,2021-04-23 00:22:25,65.5833,-171.0,34.12,74,85,1.34
306,La Primavera,CO,2021-04-23 00:23:47,5.4906,-70.4092,87.15,45,62,4.38
307,San,ML,2021-04-23 00:23:47,13.3034,-4.8956,91.15,35,98,11.12
308,Bangassou,CF,2021-04-23 00:23:48,4.7413,22.8184,69.62,95,68,1.28
309,Chumikan,RU,2021-04-23 00:23:48,54.7183,135.315,34.66,98,100,6.35
310,Emirdag,TR,2021-04-23 00:23:48,39.0197,31.15,47.12,47,5,2.42
311,Boyabat,TR,2021-04-23 00:23:49,41.4689,34.7667,46.53,85,2,1.32
312,Nemuro,JP,2021-04-23 00:23:49,43.3236,145.575,42.8,65,20,8.05
313,Mumford,GH,2021-04-23 00:23:49,5.2618,-0.759,81.99,85,59,9.6
314,Kiruna,SE,2021-04-23 00:19:05,67.8557,20.2251,19.4,79,21,3.44
315,Priiskovyy,RU,2021-04-23 00:23:50,51.9333,116.6333,34.21,36,96,9.53
316,Rio Gallegos,AR,2021-04-23 00:23:50,-51.6226,-69.2181,46.4,87,40,1.14
317,Brae,GB,2021-04-23 00:19:31,60.3964,-1.353,42.8,70,90,4.61
318,La Ronge,CA,2021-04-23 00:23:50,55.1001,-105.2842,26.6,43,100,13.8
319,Rawson,AR,2021-04-23 00:20:12,-43.3002,-65.1023,58.33,50,21,4.76
320,Angoram,PG,2021-04-23 00:23:51,-4.0625,144.0661,85.51,71,99,2.42
321,Portree,GB,2021-04-23 00:23:51,57.4129,-6.1942,44.01,72,94,0.72
322,Inuvik,CA,2021-04-23 00:23:51,68.3499,-133.7218,24.8,50,35,5.75
323,Ribeirao Branco,BR,2021-04-23 00:23:52,-24.2208,-48.7656,54.05,97,68,4.45
324,Anori,BR,2021-04-23 00:23:52,-3.7728,-61.6442,74.34,92,78,2.24
325,Kindu,CD,2021-04-23 00:23:52,-2.95,25.95,70.84,95,88,2.1
326,Komsomolskiy,UZ,2021-04-23 00:23:52,40.4272,71.7189,50.0,81,0,2.06
327,Kargasok,RU,2021-04-23 00:23:53,59.0556,80.8572,22.32,91,14,4.61
328,Jiangyou,CN,2021-04-23 00:23:53,31.7667,104.7167,66.06,76,92,2.77
329,Marsh Harbour,BS,2021-04-23 00:23:53,26.5412,-77.0636,76.55,70,33,11.41
330,San Francisco,US,2021-04-23 00:21:08,37.7749,-122.4194,55.4,67,75,17.27
331,Vestmannaeyjar,IS,2021-04-23 00:23:54,63.4427,-20.2734,44.64,83,100,25.34
332,Bonavista,CA,2021-04-23 00:23:54,48.6499,-53.1147,42.8,100,100,14.97
333,Krynychky,UA,2021-04-23 00:23:54,48.3755,34.467,44.6,93,0,4.47
334,Braco Do Norte,BR,2021-04-23 00:23:55,-28.275,-49.1656,59.13,98,42,1.79
335,Henties Bay,NA,2021-04-23 00:23:55,-22.116,14.2845,63.0,87,68,1.01
336,Trapani,IT,2021-04-23 00:23:55,37.8333,12.6667,59.0,94,20,5.75
337,Otautau,NZ,2021-04-23 00:23:56,-46.15,168.0,57.0,74,96,8.01
338,Praya,CV,2021-04-23 00:23:56,14.9215,-23.5087,69.8,78,20,18.41
339,Port Hardy,CA,2021-04-23 00:23:56,50.6996,-127.4199,59.0,44,40,10.36
340,Ballina,AU,2021-04-23 00:23:56,-28.8667,153.5667,66.2,42,0,11.5
341,Ugoofaaru,MV,2021-04-23 00:23:57,5.6667,73.0,82.96,73,20,9.51
342,Meulaboh,ID,2021-04-23 00:23:57,4.1363,96.1285,76.5,88,93,3.27
343,Myitkyina,MM,2021-04-23 00:23:57,25.3833,97.4,75.52,50,4,1.59
344,Knysna,ZA,2021-04-23 00:23:58,-34.0363,23.0471,55.4,100,0,3.44
345,Polovinnoye,RU,2021-04-23 00:23:58,54.7914,65.9864,41.65,60,100,12.91
346,Verkhnetulomskiy,RU,2021-04-23 00:19:13,68.6073,31.7962,33.8,86,75,4.47
347,Maceio,BR,2021-04-23 00:23:58,-9.6658,-35.7353,77.0,94,0,8.05
348,Rosetta,EG,2021-04-23 00:21:25,31.4044,30.4164,62.6,77,0,5.75
349,Oak Ridge,US,2021-04-23 00:23:59,36.0104,-84.2696,57.2,26,1,5.75
350,Catarman,PH,2021-04-23 00:23:59,12.4989,124.6377,83.05,74,100,8.01
351,Bell Ville,AR,2021-04-23 00:23:59,-32.6259,-62.6887,64.99,99,92,1.01
352,Ornskoldsvik,SE,2021-04-23 00:22:20,63.2909,18.7153,33.8,60,100,8.05
353,Faranah,GN,2021-04-23 00:24:00,10.0404,-10.7434,77.47,72,18,4.29
354,Hami,CN,2021-04-23 00:24:00,42.8,93.45,46.02,31,99,4.99
355,Nardaran,AZ,2021-04-23 00:24:00,40.5561,50.0056,55.4,76,20,18.41
356,Paragominas,BR,2021-04-23 00:24:01,-2.9667,-47.4833,72.86,99,100,1.66
357,Sioux Lookout,CA,2021-04-23 00:24:01,50.1001,-91.917,60.8,23,20,9.22
358,Matay,EG,2021-04-23 00:24:01,28.419,30.7792,64.29,40,25,18.32
359,Rengo,CL,2021-04-23 00:24:02,-34.4167,-70.8667,57.2,77,90,4.61
360,Mount Gambier,AU,2021-04-23 00:24:02,-37.8333,140.7667,55.4,82,90,4.61
361,Matagami,CA,2021-04-23 00:24:02,49.7502,-77.6328,35.6,55,20,8.05
362,Laramie,US,2021-04-23 00:24:02,41.3114,-105.5911,46.4,25,40,18.41
363,Churachandpur,IN,2021-04-23 00:24:03,24.3333,93.6667,64.54,79,15,1.99
364,Karlskoga,SE,2021-04-23 00:24:03,59.3267,14.5239,37.4,52,12,10.36
365,Flin Flon,CA,2021-04-23 00:24:03,54.7682,-101.865,26.6,54,75,17.27
366,Otane,NZ,2021-04-23 00:24:04,-39.8833,176.6333,69.01,70,99,4.0
367,Taltal,CL,2021-04-23 00:24:04,-25.4,-70.4833,63.01,82,22,3.6
368,San Vicente,AR,2021-04-23 00:24:04,-26.6167,-54.1333,61.7,65,95,2.08
369,Reo,BF,2021-04-23 00:24:05,12.3167,-2.4667,87.78,37,61,10.25
370,Koslan,RU,2021-04-23 00:24:05,63.4564,48.8989,39.27,96,99,9.62
371,Senneterre,CA,2021-04-23 00:24:05,48.3835,-77.2328,37.4,52,40,4.61
372,Khajuraho,IN,2021-04-23 00:24:05,24.85,79.9333,78.15,28,2,5.55
373,Mana,GF,2021-04-23 00:24:06,5.6592,-53.7767,77.32,89,82,11.77
374,Kaitangata,NZ,2021-04-23 00:24:06,-46.2817,169.8464,57.0,76,100,1.99
375,Sao Domingos Do Maranhao,BR,2021-04-23 00:24:06,-5.5758,-44.3853,72.84,97,86,2.3
376,Kurbnesh,AL,2021-04-23 00:24:07,41.7797,20.0836,53.6,94,90,9.22
377,Hervey Bay,AU,2021-04-23 00:24:08,-25.2986,152.8535,70.0,50,99,4.0
378,Hobyo,SO,2021-04-23 00:19:04,5.3505,48.5268,83.26,71,67,9.57
379,Likhoslavl,RU,2021-04-23 00:24:08,57.1275,35.464,42.06,94,67,7.4
380,Half Moon Bay,US,2021-04-23 00:19:56,37.4636,-122.4286,57.99,87,75,9.22
381,Thinadhoo,MV,2021-04-23 00:20:00,0.5333,72.9333,83.07,61,69,9.4
382,Linxi,CN,2021-04-23 00:24:09,39.7,118.4333,54.45,77,99,15.35
383,Lodja,CD,2021-04-23 00:24:09,-3.4833,23.4333,70.2,96,23,1.1
384,Saint Austell,GB,2021-04-23 00:24:09,50.3383,-4.7658,46.0,61,0,14.97
385,Cradock,ZA,2021-04-23 00:24:09,-32.1642,25.6192,58.84,68,46,2.21
386,Hokitika,NZ,2021-04-23 00:24:10,-42.7167,170.9667,54.5,93,100,7.67
387,Kautokeino,NO,2021-04-23 00:24:10,69.0125,23.0412,7.92,88,99,4.07
388,Chany,RU,2021-04-23 00:24:10,55.3121,76.7647,31.05,76,26,2.68
389,Mabaruma,GY,2021-04-23 00:24:11,8.2,-59.7833,75.25,89,76,4.0
390,Yol,IN,2021-04-23 00:24:11,32.1667,76.2,61.09,55,58,5.97
391,Manadhoo,MV,2021-04-23 00:24:11,5.7667,73.3833,82.94,73,31,10.33
392,Sweetwater,US,2021-04-23 00:16:49,25.7634,-80.3731,79.0,69,20,9.22
393,Atambua,ID,2021-04-23 00:21:25,-9.1061,124.8925,77.36,73,44,1.19
394,Bollnas,SE,2021-04-23 00:24:12,61.3482,16.3946,32.0,71,11,1.01
395,Baherden,TM,2021-04-23 00:24:11,38.4362,57.4316,66.61,22,45,9.55
396,Parrita,CR,2021-04-23 00:24:12,9.5201,-84.3225,73.4,73,75,14.97
397,Leningradskiy,RU,2021-04-23 00:19:04,69.3833,178.4167,34.79,86,97,2.19
398,Srinivaspur,IN,2021-04-23 00:24:12,13.3333,78.2167,69.8,100,40,8.05
399,Umuarama,BR,2021-04-23 00:24:13,-23.7664,-53.325,64.92,60,29,6.53
400,Mazagao,BR,2021-04-23 00:24:13,-0.115,-51.2894,77.0,94,40,3.44
401,Bilma,NE,2021-04-23 00:24:13,18.6853,12.9164,86.65,12,1,6.98
402,Richards Bay,ZA,2021-04-23 00:19:43,-28.783,32.0377,66.96,89,77,5.82
403,Dwarka,IN,2021-04-23 00:24:14,22.2394,68.9678,80.28,78,28,9.55
404,Almaznyy,RU,2021-04-23 00:24:14,48.0448,40.045,46.4,100,100,8.95
405,Saint-Joseph,RE,2021-04-23 00:24:14,-21.3667,55.6167,75.2,83,90,10.36
406,Kochubey,RU,2021-04-23 00:21:13,44.3861,46.5825,52.32,88,100,14.54
407,Aasiaat,GL,2021-04-23 00:24:15,68.7098,-52.8699,17.44,87,83,7.56
408,San Patricio,US,2021-04-23 00:24:15,28.017,-97.5169,75.2,78,90,20.71
409,Bilibino,RU,2021-04-23 00:24:15,68.0546,166.4372,24.91,90,98,3.74
410,Oranjestad,AW,2021-04-23 00:20:15,12.524,-70.027,80.6,78,20,20.71
411,Las Cumbres,PA,2021-04-23 00:24:16,9.0833,-79.5333,82.4,74,90,10.36
412,Biak,ID,2021-04-23 00:24:16,-0.9131,122.8766,79.79,76,98,3.58
413,Kurilsk,RU,2021-04-23 00:24:16,45.2333,147.8833,34.65,91,80,9.89
414,Utrera,ES,2021-04-23 00:24:16,37.1852,-5.7809,61.0,100,0,3.44
415,Dingle,PH,2021-04-23 00:19:49,10.9995,122.6711,83.73,69,93,10.65
416,Sur,OM,2021-04-23 00:23:22,22.5667,59.5289,84.09,34,1,14.27
417,Ust-Ilimsk,RU,2021-04-23 00:24:17,58.0006,102.6619,26.1,78,12,4.85
418,Magomeni,TZ,2021-04-23 00:24:17,-6.8,39.25,73.81,94,51,7.61
419,Marsa Matruh,EG,2021-04-23 00:24:18,31.3525,27.2453,60.8,72,75,8.05
420,Pafos,CY,2021-04-23 00:24:18,34.7667,32.4167,55.4,67,20,5.75
421,Aklavik,CA,2021-04-23 00:20:27,68.2191,-135.0107,28.4,50,20,4.61
422,Lipin Bor,RU,2021-04-23 00:24:18,60.2622,37.9763,36.86,94,29,7.58
423,Socorro,US,2021-04-23 00:24:19,31.6546,-106.3033,80.6,8,90,16.11
424,Jalu,LY,2021-04-23 00:20:26,29.0331,21.5482,71.91,20,89,11.59
425,Salalah,OM,2021-04-23 00:18:47,17.0151,54.0924,80.6,69,20,2.3
426,Surskoye,RU,2021-04-23 00:24:19,54.4821,46.7214,41.85,84,6,2.98
427,Mweka,CD,2021-04-23 00:24:20,-4.85,21.5667,69.15,95,15,1.7
428,Progreso,MX,2021-04-23 00:24:20,21.2833,-89.6667,86.0,66,75,6.91
429,Tarauaca,BR,2021-04-23 00:24:20,-8.1614,-70.7656,73.54,96,48,2.13
430,Coahuayana,MX,2021-04-23 00:21:04,18.7333,-103.6833,84.2,17,40,11.5
431,Guntakal,IN,2021-04-23 00:24:21,15.1667,77.3833,72.64,78,100,15.84
432,Arawa,PG,2021-04-23 00:24:21,-6.2132,155.5367,77.27,94,100,1.7
433,San Joaquin,US,2021-04-23 00:24:21,37.9333,-121.3011,75.0,46,1,11.5
434,Altay,CN,2021-04-23 00:24:21,47.8667,88.1167,26.15,52,94,2.42
435,Sorsk,RU,2021-04-23 00:24:22,54.0033,90.2467,24.46,74,31,8.95
436,Nikel,RU,2021-04-23 00:24:22,69.4128,30.222,32.0,93,90,8.05
437,Kapit,MY,2021-04-23 00:24:22,2.0167,112.9333,75.25,96,73,0.94
438,Kedrovyy,RU,2021-04-23 00:20:22,56.1667,91.8167,24.8,68,12,4.47
439,Dunedin,NZ,2021-04-23 00:16:07,-45.8742,170.5036,64.99,60,98,3.0
440,Chicama,PE,2021-04-23 00:24:23,-7.8447,-79.1469,64.4,88,75,11.5
441,Esna,EG,2021-04-23 00:19:33,25.2934,32.554,80.6,26,0,9.51
442,Sarankhola,BD,2021-04-23 00:22:06,22.3082,89.7897,77.47,71,38,1.54
443,Ust-Tarka,RU,2021-04-23 00:21:14,55.5672,75.705,31.23,67,56,5.01
444,Sao Joao Da Barra,BR,2021-04-23 00:24:24,-21.6403,-41.0511,71.17,77,11,14.54
445,Novoanninskiy,RU,2021-04-23 00:24:24,50.5287,42.6747,51.89,68,94,4.9
446,Nipawin,CA,2021-04-23 00:19:05,53.3668,-104.0009,33.8,43,75,18.41
447,Ekimchan,RU,2021-04-23 00:24:24,53.0667,132.9667,37.72,78,100,9.33
448,Broken Hill,AU,2021-04-23 00:24:25,-31.95,141.4333,60.8,55,0,8.05
449,Bartica,GY,2021-04-23 00:24:25,6.4,-58.6167,78.8,89,20,4.61
450,Tessalit,ML,2021-04-23 00:24:25,20.1986,1.0114,83.12,7,0,8.86
451,Cranbrook,CA,2021-04-23 00:24:21,49.4999,-115.7688,35.6,87,90,9.22
452,Beian,NO,2021-04-23 00:24:26,63.6559,9.5683,35.6,80,75,13.8
453,Tombouctou,ML,2021-04-23 00:24:26,20.0,-3.0,83.84,11,3,3.02
454,Guerrero Negro,MX,2021-04-23 00:24:26,27.9769,-114.0611,63.41,59,1,19.39
455,Ponta Delgada,PT,2021-04-23 00:24:26,37.7333,-25.6667,59.0,72,40,35.68
456,Sept-Iles,CA,2021-04-23 00:24:27,50.2001,-66.3821,39.99,100,90,2.3
457,Kenai,US,2021-04-23 00:24:27,60.5544,-151.2583,53.6,40,40,9.22
458,Grindavik,IS,2021-04-23 00:13:38,63.8424,-22.4338,44.6,81,90,29.93
459,Beloha,MG,2021-04-23 00:24:27,-25.1667,45.05,69.66,82,0,14.34
460,Skibbereen,IE,2021-04-23 00:24:28,51.55,-9.2667,44.6,87,40,13.8
461,Labuhan,ID,2021-04-23 00:20:37,-6.8844,112.2051,77.32,77,50,5.77
462,Bom Conselho,BR,2021-04-23 00:24:28,-9.1697,-36.6797,69.15,94,47,6.13
463,Nunoa,PE,2021-04-23 00:24:28,-14.48,-70.6411,39.24,82,62,3.87
464,Pringsewu,ID,2021-04-23 00:24:29,-5.3582,104.9744,73.76,92,70,3.15
465,Puerto Del Rosario,ES,2021-04-23 00:20:00,28.5004,-13.8627,68.0,68,0,8.05
466,Pedreira,BR,2021-04-23 00:24:29,-22.7419,-46.9014,64.0,77,0,11.5
467,Kalmunai,LK,2021-04-23 00:20:01,7.4167,81.8167,79.57,80,20,4.74
468,Sokolo,ML,2021-04-23 00:24:30,14.7328,-6.1219,92.7,25,98,5.64
469,Azogues,EC,2021-04-23 00:24:30,-2.7333,-78.8333,62.6,77,91,2.3
470,Virginia Beach,US,2021-04-23 00:23:39,36.8529,-75.978,52.0,35,40,8.05
471,Kamenka,RU,2021-04-23 00:24:30,51.3223,42.7678,48.11,75,61,5.75
472,De-Kastri,RU,2021-04-23 00:24:31,51.4667,140.7833,45.54,89,93,5.44
473,Moyale,KE,2021-04-23 00:24:31,3.5167,39.0584,66.94,81,98,5.59
474,Kavaratti,IN,2021-04-23 00:19:29,10.5669,72.642,83.57,68,51,7.05
475,Almeirim,BR,2021-04-23 00:24:31,-1.5233,-52.5817,74.64,97,86,4.56
476,Joshimath,IN,2021-04-23 00:24:32,30.5667,79.5667,42.84,77,88,9.01
477,Teruel,ES,2021-04-23 00:24:32,40.6667,-0.6667,50.0,100,90,3.44
478,Chodavaram,IN,2021-04-23 00:24:32,17.8333,82.95,78.64,83,98,2.8
479,Aleksandrovsk-Sakhalinskiy,RU,2021-04-23 00:24:33,50.8975,142.1561,47.84,58,76,19.62
480,Santa Isabel Do Rio Negro,BR,2021-04-23 00:24:33,-0.4139,-65.0192,75.24,97,100,1.57
481,Iquique,CL,2021-04-23 00:24:17,-20.2208,-70.1431,68.0,60,75,10.36
482,Mackay,AU,2021-04-23 00:20:48,-21.15,149.2,73.4,78,75,12.66
483,Cooma,AU,2021-04-23 00:24:33,-36.2333,149.1333,55.4,47,10,11.5
484,Beboto,TD,2021-04-23 00:24:34,8.2668,16.939,80.78,55,66,6.42
485,Jishou,CN,2021-04-23 00:24:34,28.3167,109.7167,64.8,93,100,5.28
486,Pavlohrad,UA,2021-04-23 00:24:34,48.5167,35.8667,44.6,93,0,4.47
487,Olafsvik,IS,2021-04-23 00:18:59,64.8945,-23.7142,42.22,90,100,20.83
488,Mahanoro,MG,2021-04-23 00:24:35,-19.9,48.8,71.58,95,95,4.99
489,Terrace Bay,CA,2021-04-23 00:24:35,48.7834,-87.1,37.4,75,55,5.75
490,Suntar,RU,2021-04-23 00:24:35,62.1444,117.6319,28.78,90,100,13.44
491,Laguna,US,2021-04-23 00:19:03,38.421,-121.4238,71.6,48,1,14.97
492,Ixtapa,MX,2021-04-23 00:21:07,20.7,-105.2,81.0,74,75,11.5
493,Terrace,CA,2021-04-23 00:24:36,54.5163,-128.6035,59.0,21,20,4.61
494,Hamilton,US,2021-04-23 00:17:16,39.1834,-84.5333,50.0,32,1,8.05
495,Shasta Lake,US,2021-04-23 00:24:36,40.6804,-122.3708,80.01,28,3,6.08
496,Redmond,US,2021-04-23 00:23:42,47.674,-122.1215,63.0,56,90,1.07
497,Coihaique,CL,2021-04-23 00:24:37,-45.5752,-72.0662,42.8,93,75,2.33
498,Griffith,US,2021-04-23 00:24:37,41.5284,-87.4237,57.2,35,1,9.22
499,Novouzensk,RU,2021-04-23 00:24:37,50.4592,48.1431,43.02,91,98,7.38
500,Haines Junction,CA,2021-04-23 00:24:38,60.7522,-137.5108,51.8,20,0,4.61
501,Olinda,BR,2021-04-23 00:19:00,-8.0089,-34.8553,80.6,74,75,5.75
502,Pingzhuang,CN,2021-04-23 00:24:38,42.0372,119.2889,50.29,79,100,7.52
503,Aykhal,RU,2021-04-23 00:24:38,66.0,111.5,21.11,92,100,23.51
504,Saint-Michel-Des-Saints,CA,2021-04-23 00:24:39,46.6834,-73.9159,30.99,35,96,13.0
505,Te Anau,NZ,2021-04-23 00:24:39,-45.4167,167.7167,55.02,70,92,7.16
506,Inverell,AU,2021-04-23 00:24:39,-29.7833,151.1167,60.01,48,0,5.01
507,Punta Cardon,VE,2021-04-23 00:24:40,11.6581,-70.215,78.62,79,7,30.11
508,Amol,IR,2021-04-23 00:24:40,36.4696,52.3507,58.1,88,93,5.64
509,Krasnozavodsk,RU,2021-04-23 00:20:17,56.45,38.2167,42.17,93,29,8.43
510,Pitimbu,BR,2021-04-23 00:24:40,-7.4706,-34.8086,78.8,94,0,5.75
511,Ishinomaki,JP,2021-04-23 00:24:41,38.4167,141.3,50.0,43,0,8.05
512,Jizan,SA,2021-04-23 00:24:41,17.3333,42.6667,84.2,65,0,3.44
513,Udomlya,RU,2021-04-23 00:24:41,57.8794,34.9925,41.85,93,31,7.43
514,Port Antonio,JM,2021-04-23 00:24:42,18.18,-76.4612,82.4,69,20,11.5
515,Kropotkin,RU,2021-04-23 00:24:42,45.4375,40.5756,46.08,93,8,6.42
516,Beihai,CN,2021-04-23 00:24:42,21.4833,109.1,78.04,85,0,9.48
517,Banda Aceh,ID,2021-04-23 00:24:42,5.5577,95.3222,80.38,79,96,10.67
518,Faya,SA,2021-04-23 00:20:09,18.3851,42.4509,59.0,36,0,1.79
519,Mnogovershinnyy,RU,2021-04-23 00:24:43,53.9353,139.9242,31.93,97,99,4.99
520,Willowmore,ZA,2021-04-23 00:24:43,-33.2926,23.4895,58.33,92,1,7.52
521,Vila Franca Do Campo,PT,2021-04-23 00:24:43,37.7167,-25.4333,59.0,72,40,35.68
522,Ayan,RU,2021-04-23 00:21:31,56.45,138.1667,35.44,72,100,9.89
523,Lagoa,PT,2021-04-23 00:20:28,39.05,-27.9833,56.35,78,36,40.31
524,Yabrud,SY,2021-04-23 00:24:44,33.9674,36.6574,51.01,66,0,6.91
525,Mundo Nuevo,MX,2021-04-23 00:24:44,18.7,-95.5,80.08,79,70,14.97
526,Adre,TD,2021-04-23 00:24:45,13.4667,22.2,80.15,17,32,11.21
527,La Paz,BO,2021-04-23 00:24:45,-16.5,-68.15,48.2,66,40,6.91
528,Killybegs,IE,2021-04-23 00:24:45,54.6333,-8.45,43.43,68,5,7.87
529,Muzhi,RU,2021-04-23 00:24:45,65.3667,64.6667,38.12,89,99,11.68
530,Guaruja,BR,2021-04-23 00:24:46,-23.9931,-46.2564,71.01,26,15,8.14
531,Chapais,CA,2021-04-23 00:20:16,49.7834,-74.8492,30.2,51,90,11.5
532,Wajima,JP,2021-04-23 00:21:22,37.4,136.9,57.2,47,20,6.91
533,Ilulissat,GL,2021-04-23 00:19:55,69.2167,-51.1,19.4,73,98,1.14
534,Diamantino,BR,2021-04-23 00:18:19,-14.4086,-56.4461,75.02,57,12,4.07
535,Togur,RU,2021-04-23 00:24:46,58.3631,82.8265,23.09,92,10,1.03
536,Aksu,CN,2021-04-23 00:24:47,41.1231,80.2644,46.65,27,47,1.14
537,Port Macquarie,AU,2021-04-23 00:20:43,-31.4333,152.9167,66.99,43,0,1.99
538,Viedma,AR,2021-04-23 00:20:27,-40.8135,-62.9967,58.3,65,30,7.38
539,Luanda,AO,2021-04-23 00:23:50,-8.8368,13.2343,73.4,88,75,9.22
540,Sharjah,AE,2021-04-23 00:22:31,25.3573,55.4033,82.4,60,0,4.61
541,Sistranda,NO,2021-04-23 00:24:47,63.7256,8.834,35.6,80,75,13.8
542,Huarmey,PE,2021-04-23 00:24:48,-10.0681,-78.1522,68.85,83,3,10.09
543,Dukat,RU,2021-04-23 00:24:48,62.55,155.55,21.43,90,100,5.17
544,Mgandu,TZ,2021-04-23 00:24:48,-5.95,34.1333,59.45,96,86,5.66
545,Lingao,CN,2021-04-23 00:24:49,19.9103,109.6859,77.92,83,8,3.87
546,Santa Cruz Cabralia,BR,2021-04-23 00:23:08,-16.2781,-39.0247,78.8,78,75,10.36
547,San Carlos De Bariloche,AR,2021-04-23 00:20:22,-41.1456,-71.3082,51.8,50,75,10.36
548,Saint-Doulchard,FR,2021-04-23 00:24:49,47.1037,2.352,51.01,50,0,12.66
549,Bourges,FR,2021-04-23 00:20:01,47.25,2.4167,51.01,50,0,12.66
550,Stavern,NO,2021-04-23 00:24:50,59.0,10.0333,39.0,44,18,11.5
551,Antalaha,MG,2021-04-23 00:24:50,-14.9003,50.2788,73.87,89,99,6.85
552,Jalgaon,IN,2021-04-23 00:24:50,21.0167,75.5667,82.83,24,91,8.48
553,Garowe,SO,2021-04-23 00:20:08,8.4054,48.4845,77.45,72,93,7.63
554,Graham,US,2021-04-23 00:24:51,47.0529,-122.2943,64.0,51,90,5.75
555,Hovd,MN,2021-04-23 00:19:38,48.0056,91.6419,31.24,33,100,3.04
556,Coronado,US,2021-04-23 00:24:51,32.6859,-117.1831,61.0,72,75,11.5
557,Marawi,PH,2021-04-23 00:24:51,7.9986,124.2928,82.99,71,75,3.0
558,Jumla,NP,2021-04-23 00:24:52,29.2747,82.1838,34.09,77,4,5.66
559,Veraval,IN,2021-04-23 00:24:52,20.9,70.3667,79.12,79,95,8.72
560,Anstruther,GB,2021-04-23 00:24:52,56.2231,-2.7023,44.01,93,0,5.75
561,Kieta,PG,2021-04-23 00:24:53,-6.2167,155.6333,77.59,89,100,3.29
562,Englehart,CA,2021-04-23 00:24:53,47.8169,-79.8664,41.0,48,40,10.36
563,Zyryanka,RU,2021-04-23 00:24:53,65.75,150.85,19.6,81,99,10.94
564,Coquimbo,CL,2021-04-23 00:19:08,-29.9533,-71.3436,59.0,82,90,2.3
565,Kawalu,ID,2021-04-23 00:20:34,-7.3817,108.2082,73.27,86,53,0.67
566,Krasnoarmeysk,RU,2021-04-23 00:22:10,51.0239,45.6969,46.0,88,79,3.02
567,Bahar,IR,2021-04-23 00:24:54,34.9072,48.4414,59.49,47,92,2.73
568,Tello,CO,2021-04-23 00:24:54,3.0669,-75.1378,75.97,73,9,4.38
569,Mokhsogollokh,RU,2021-04-23 00:24:54,61.4681,128.9203,25.2,74,50,8.48
570,El Alto,PE,2021-04-23 00:24:55,-4.2714,-81.2147,69.44,80,85,16.64
571,Verkhoturye,RU,2021-04-23 00:24:55,58.8627,60.8054,42.22,92,100,7.29
572,Gomoh,IN,2021-04-23 00:24:55,23.8667,86.1667,78.31,35,7,3.91
573,Staryy Nadym,RU,2021-04-23 00:24:56,65.6118,72.6842,29.89,85,84,17.38
574,Biltine,TD,2021-04-23 00:21:05,14.5333,20.9167,87.35,14,59,11.12
575,Portland,US,2021-04-23 00:16:30,45.5234,-122.6762,66.99,45,75,6.91
576,Timizart,DZ,2021-04-23 00:24:56,36.8,4.2667,52.41,93,74,2.28
577,Ust-Nera,RU,2021-04-23 00:24:56,64.5667,143.2,15.4,84,60,3.69
578,Zelenogradsk,RU,2021-04-23 00:24:12,54.9589,20.4767,37.4,87,75,15.66
579,Media Luna,CU,2021-04-23 00:24:57,20.1419,-77.435,78.08,79,28,7.31
580,Naryan-Mar,RU,2021-04-23 00:24:57,67.6713,53.087,35.71,92,100,14.72
581,Cardston,CA,2021-04-23 00:22:44,49.2,-113.3019,28.4,86,100,9.22
582,Madang,PG,2021-04-23 00:24:57,-5.2246,145.7966,79.97,86,100,0.6
583,Gazanjyk,TM,2021-04-23 00:24:58,39.2446,55.5154,68.83,16,66,10.74
584,Methoni,GR,2021-04-23 00:24:58,36.8197,21.7049,59.0,76,87,3.44
585,Saiha,IN,2021-04-23 00:24:58,22.4833,92.9667,69.31,65,1,2.75
